84 758 529.369197 542.523966 45.703125,10710327
85 765 530.888168 550.801919 46.054688,10710327
86 767 528.877598 555.497513 46.406250,10710327
87 1851 1268.089869 1348.387587 46.757812,10710327
88 1861 1266.598457 1363.469600 47.109375,10710327
89 1861 1258.208521 1371.215635 47.460938,10710327
90 1861 1249.771215 1378.910044 47.812500,10710327
91 1869 1246.622855 1392.513001 48.164062,10710327
92 1871 1239.379920 1401.634194 48.515625,10710327
93 1888 1241.939037 1422.016677 48.867188,10710327
94 1906 1244.947439 1443.240061 49.218750,10710327
95 1924 1247.741708 1464.553390 49.570312,10710327
96 1950 1255.471509 1492.076168 49.921875,10710327
97 1955 1249.488290 1503.597025 50.273438,10710327
98 1962 1244.679624 1516.646509 50.625000,10710327
99 1966 1237.868778 1527.362724 50.976562,10710327
100 1990 1243.470381 1553.667085 51.328125,10710327
101 2022 1253.755682 1586.373439 51.679688,10710327
102 2027 1247.074434 1597.978209 52.031250,10710327
103 2070 1263.492409 1639.660615 52.382812,10710327
104 2103 1273.389720 1673.645010 52.734375,10710327
105 2115 1270.303854 1691.021324 53.085938,10710327
106 2116 1260.499728 1699.587137 53.437500,10710327
107 2135 1261.271963 1722.619527 53.789062,10710327
108 2176 1274.696138 1763.554863 54.140625,10710327
109 2190 1271.982568 1782.739562 54.492188,10710327
110 2217 1276.566760 1812.585531 54.843750,10710327
111 2221 1267.704037 1823.668686 55.195312,10710327
112 2226 1259.319011 1835.535788 55.546875,10710327
113 2255 1264.291854 1867.241577 55.898438,10710327
114 2274 1263.366710 1890.761898 56.250000,10710327
115 2292 1261.649674 1913.505709 56.601562,10710327
116 2300 1254.247473 1927.916823 56.953125,10710327
117 2313 1249.416616 1946.516663 57.304688,10710327
118 2313 1237.449495 1954.146296 57.656250,10710327
119 2326 1232.323231 1972.727922 58.007812,10710327
120 2326 1220.195602 1980.252179 58.359375,10710327
121 2326 1208.022033 1987.701881 58.710938,10710327
122 2307 1186.035031 1978.779903 59.062500,10710327
123 2307 1173.871139 1986.020027 59.414062,10710327
124 2267 1141.521516 1958.626465 59.765625,10710327
125 2204 1098.093778 1910.969925 60.117188,10710327
126 2200 1084.376023 1914.191380 60.468750,10710327
127 2200 1072.610352 1920.808953 60.820312,10710327
128 2200 1060.804299 1927.354207 61.171875,10710327
129 2248 1071.844669 1976.019485 61.523438,10710327
130 2254 1062.528245 1987.850530 61.875000,10710327
131 2258 1052.174927 1997.871848 62.226562,10710327
132 2278 1049.107184 2022.043055 62.578125,10710327
133 2338 1063.985427 2081.869115 62.929688,10710327
134 2349 1056.137013 2098.183884 63.281250,10710327
135 2360 1048.128261 2114.480349 63.632812,10710327
136 2401 1053.117589 2157.717392 63.984375,10710327
137 2403 1040.724447 2165.941279 64.335938,10710327
138 2414 1032.117996 2182.230154 64.687500,10710327
139 2434 1027.148659 2206.653945 65.039062,10710327
140 2434 1013.589549 2212.914871 65.390625,10710327
141 2424 995.883847 2209.975422 65.742188,10710327
142 2414 978.252532 2206.902350 66.093750,10710327
143 2400 959.098080 2200.029744 66.445312,10710327
144 2400 945.580896 2205.873244 66.796875,10710327
145 2398 931.251422 2209.790666 67.148438,10710327
146 2386 913.082670 2204.376565 67.500000,10710327
147 2379 896.900629 2203.454166 67.851562,10710327
148 2379 883.363604 2208.915965 68.203125,10710327
149 2352 859.921771 2189.163892 68.554688,10710327
150 2352 846.473126 2194.399063 68.906250,10710327
151 2352 832.992612 2199.551615 69.257812,10710327
152 2361 822.616504 2213.057407 69.609375,10710327
153 2365 810.392596 2221.821064 69.960938,10710327
154 2365 796.744503 2226.751714 70.312500,10710327
155 2376 786.708582 2241.978057 70.664062,10710327
156 2376 772.937254 2246.763005 71.015625,10710327
157 2364 755.302801 2240.092337 71.367188,10710327
158 2358 739.661544 2238.987450 71.718750,10710327
159 2352 724.062353 2237.775169 72.070312,10710327
160 2348 709.109969 2238.362583 72.421875,10710327
161 2335 691.512324 2230.254628 72.773438,10710327
162 2317 672.589597 2217.230758 73.125000,10710327
163 2317 658.972264 2221.315951 73.476562,10710327
164 2312 643.937522 2220.515361 73.828125,10710327
165 2312 630.300574 2224.424687 74.179688,10710327
166 2312 616.639895 2228.250264 74.531250,10710327
167 2308 601.912824 2228.130371 74.882812,10710327
168 2301 586.445883 2225.012860 75.234375,10710327
169 2294 571.039928 2221.789684 75.585938,10710327
170 2294 557.396533 2225.251695 75.937500,10710327
171 2287 542.072987 2221.829399 76.289062,10710327
